SMILES,Tg,FFV,Tc,Density,Rg
*CC(OO*)c1ccc(C(C)(C)C)cc1,,0.37482971,,,
*NC1=C2C=Cc3ccc(N*)c4c3[C@@H]2C(=CC1)C=C4,,0.33652131,,,
*C=CCCCCCCCCCC(Cl)CCCCCCCCC*,,0.40465306,,,
*Nc1cccc(-c2cc(N*)ccc2-c2ccccc2)c1,,0.35055049,,,
*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)c4ccccc34)cc2)cc1,,0.37892993,,,
*c1ccc(OCCOCCOc2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,,0.34463858,,,
*c1ccc(C)c(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,,0.38486808,,,
*CC(C)(C)COC(=O)CCCCC(=O)O*,,0.34752544,,,
*CCOC(=O)c1ccc(C(C#N)=C(c2ccc(OC)cc2)N2CCC(*)CC2)cc1,,0.38560753,,,
*Oc1cc(CCCCCCCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,,0.36749796,,,
*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.35327976,,,
*c1cc(C(=O)NCCCCCCCC)cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,,0.36941098,,,
*C=C(*)c1ccccc1C,261.6623551,,,,
*c1ccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2ccc(-c3nnc(*)s3)cc2)cc1,,0.37404941,,,
*/C(=C(\c1ccccc1)c1ccc(*)cc1)c1ccccc1,,,0.338,,
*/C=C/C(C)C(*)C(=O)OC,,,0.189,,
*/C=C/c1cc(-c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2ccccc2-3)c(*)cc1-c1ccc(F)cc1F,,,0.198,,
*/C=C/c1cc(OCC2CC3CC2C2CCCC32)c(*)cc1OC,,,0.258,,
*/C=C/c1cc(OCCc2ccccc2)c(*)cc1OC,,,0.285,,
*/C=C/c1ccc(*)c(-c2c(OCC(CC)CCCC)ccc3ccccc23)c1,,,0.257,,
*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccc(F)cc2)c1,,,0.334,,
*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccccc2)c1,,,0.307,,
*/C=C/c1ccc(*)c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1,,,0.219,,
*/C=C/c1ccc(*)c2ccc(CCCCCCCCCCC)cc12,,,0.27,,
*/N=C/c1ccc(C=Nc2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(*)c(-c5ccccc5)c4)cc3)cc2-c2ccccc2)cc1,,,0.219,,
*C(=C=C=C(*)CCCCOC(=O)NCC)CCCCOC(=O)NCC,,,0.26,,
*C(=C=C=C(*)CCCCOS(=O)(=O)c1ccc(C)cc1)CCCCOS(=O)(=O)c1ccc(C)cc1,,,0.21,,
*C1C(=O)N(C2CCCCC2)C(=O)C1*,,,0.1485,,
*CC(*)(C)C(=O)OCC1CO1,,,0.1855,,
*CC(*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,,,0.213,,
*CC(*)(F)C#N,,,0.154,,
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,0.095,,
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,,,0.108,,
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,,,0.106,,
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,,,0.097,,
*CC(*)C(=O)N1CCCCC1,,,0.218,,
*CC(*)c1ccc(C(=O)CCN2CCCCC2)cc1,,,0.225,,
*CC(*)c1ccc(C(=O)N(C)C)cc1,,,0.246,,
*CC(*)c1ccc(C(=O)N(CC)CC)cc1,,,0.213,,
*CC(*)c1ccc(C(=O)N2CCOCC2)cc1,,,0.24,,
*CC(*)c1ccc(COCCCCCC)cc1,,,0.252,,
*CC(*)c1ccc(COCCOCCCC)cc1,,,0.262,,
*CC(*)c1ccccc1,,,0.2045999999999999,,
*CC(=O)c1ccc(Oc2ccc(C(=O)COc3ccc(/C=C4\CC/C(=C\c5ccc(O*)c(OC)c5)C4=O)cc3OC)cc2)cc1,,,0.228,,
*CC(=O)c1ccc(Oc2ccc(C(=O)COc3ccc(/C=C4\CC/C(=C\c5ccc(O*)cc5)C4=O)cc3)cc2)cc1,,,0.259,,
*CC(CCCCCCCCCCCCCCCC)C(CCCCCCCCCCCCCCCC)COC(=O)c1ccc(C(=O)O*)cc1,,,0.354,,
*CC(F)(F)C1(F)CC(C(O)(C(F)(F)F)C(F)(F)F)CC1*,,,0.109,,
*CC(O)COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl,,,0.1485,,
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,,,0.198,,
*CC(c1ccccn1)C(c1ccccc1)C(*)c1ccccn1,,,0.151,,
*CC1(C)CC(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)CC(C)(C)C1,,,0.231,,
*CCC(=O)Oc1ccc(OC(=O)CCN2CCN(*)CC2)cc1,,,0.224,,
*CCCC1CCN(C(=O)SSCCCCSSC(=O)N2CCC(*)CC2)CC1,,,0.223,,
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,,,0.369,,
*CCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,,,0.308,,
*CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,,,0.333,,
*CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,,,0.258,,
*CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,,,0.274,,
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,,,0.44,,
*CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,,,0.314,,
*CCCCCCCCCCN/C(C)=N/*,,,0.298,,
*CCCCCCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,0.21,,
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,,,0.44,,
*CCCCCOC(=O)CCCCCNC(=O)O*,,,0.317,,
*CCCCCc1ccc(CCCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,,,0.276,,
*CCCCOC(=O)CCCCCCCC(=O)O*,,,0.241,,
*CCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,,,0.242,,
*CCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,,,0.248,,
*CCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,,,0.203,,
*CCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,,,0.19,,
*CCCCSSCCCSS*,,,0.161,,
*CCCCc1ccc(CCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,,,0.241,,
*CCCc1ccc(CCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,,,0.249,,
*CCc1c2ccccc2c(*)c2ccccc12,,,0.166,,
*CCc1cc(*)c(C)cc1C,,,0.194,,
*CCc1ccc(*)c(C(=O)OC)c1,,,0.245,,
*CCc1ccc(*)c(C(C)=O)c1,,,0.217,,
*CCc1ccc(CCOC(=O)CCc2ccc(CCC(=O)O*)cc2)cc1,,,0.319,,
*CCc1ccc(CCOC(=O)c2ccc(C(=O)O*)cc2)cc1,,,0.23,,
*Cc1ccc2nc(-c3cc(-c4nc5ccc(*)cc5c(=O)o4)cc(N4C(=O)c5ccccc5C4=O)c3)oc(=O)c2c1,,,0.227,,
*OC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C(*)COC12,,,0.222,,
*OC(C)COC(=O)CCCCSCCCCC(*)=O,,,0.214,,
*OS(=O)(=O)c1cccc(S(=O)(=O)Oc2ccc(C3(c4ccc(*)cc4)CCCCC3)cc2)c1,,,0.151,,
*Oc1c(Cl)cc(C2(c3cc(Cl)c(OC(*)=O)c(Cl)c3)CCCCC2)cc1Cl,,,0.109,,
*Oc1ccc(/C=N/c2ccc(/N=C/c3ccc(OC(=O)CCCCC(*)=O)c(OC)c3)cc2)cc1OC,,,0.283,,
*Oc1ccc(/C=N/c2ccc(/N=C/c3ccc(OC(=O)CCCCCCCCC(*)=O)c(OC)c3)cc2)cc1OC,,,0.274,,
*Oc1ccc(/C=N/c2ccc(/N=C/c3ccc(OC(=O)c4cccc(C(*)=O)c4)c(OC)c3)cc2)cc1OC,,,0.37,,
*Oc1ccc(/N=C/C=N/c2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1,,,0.349,,
*Oc1ccc(/N=C/C=N/c2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1,,,0.325,,
*Oc1ccc(/N=C/C=N/c2ccc(OC(=O)Nc3cc(NC(*)=O)ccc3C)cc2)cc1,,,0.297,,
*Oc1ccc(/N=C/C=N/c2ccc(OC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)cc1,,,0.417,,
*Oc1ccc(/N=C/CCC/C=N/c2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1,,,0.207,,
*Oc1ccc(/N=C/CCC/C=N/c2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1,,,0.294,,
*Oc1ccc(/N=C/CCC/C=N/c2ccc(OC(=O)Nc3cc(NC(*)=O)ccc3C)cc2)cc1,,,0.252,,
*Oc1ccc(/N=C/CCC/C=N/c2ccc(OC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)cc1,,,0.326,,
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)cc2)cc1,,,0.2385,,
*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,,,0.206,,
*Oc1ccc(C(CCC)(CCC)c2ccc(OC(*)=O)cc2)cc1,,,0.219,,
*Oc1ccc(C2(c3ccc(OC(*)=O)c(C)c3)CCCCC2)cc1C,,,0.183,,
*Oc1ccc(C2(c3ccc(OC(*)=O)c(Cl)c3)CCCCC2)cc1Cl,,,0.165,,
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCC2)cc1,,,0.241,,
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCCC2)cc1,,,0.185,,
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,,,0.235,,
*Oc1cccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1C#N,,,0.296,,
*c1c(*)c2ccccc2c2ccccc12,,,0.091,,
*c1c(-c2ccccc2)c(-c2ccccc2)c(*)c2cc(-c3ccc(C#Cc4ccccc4)c(C#Cc4ccccc4)c3)ccc12,,,0.224,,
*c1c(-c2ccccc2)c(-c2ccccc2)c(*)c2cc(Oc3ccc(C#Cc4ccccc4)c(C#Cc4ccccc4)c3)ccc12,,,0.16,,
*c1ccc(*)c2ccccc12,,,0.571,,
*c1ccc(-c2ccc(-c3ccc(C(*)(c4c(F)c(F)c(F)c(F)c4F)C(F)(F)F)cc3)cc2)cc1,,,0.172,,
*c1ccc(-c2ccc(-c3ccc(C(*)(c4ccc(F)cc4)C(F)(F)F)cc3)cc2)cc1,,,0.22,,
*c1ccc(-c2ccc(-c3ccc(C(*)(c4ccccc4)C(F)(F)F)cc3)cc2)cc1,,,0.278,,
*c1ccc(-c2ccc(-c3ccc(C(*)c4c(F)c(F)c(F)c(F)c4F)cc3)cc2)cc1,,,0.291,,
*c1ccc(-c2ccc(-c3sc(*)c(CCCCCCCCCCCC)c3CCCCCCCCCCCC)s2)s1,,,0.299,,
*c1ccc(-c2ccc(C3(*)c4ccccc4-c4ccccc43)cc2)cc1,,,0.203,,
*c1ccc(-c2sc(-c3cc(CCCCCCCCCCCC)c(*)s3)cc2CCCCCCCCCCCC)s1,,,0.34,,
*c1ccc(C(Cl)(Cl)C(*)Cl)cc1,,,0.115,,
*c1ccc(C(F)(F)C(*)(F)F)cc1,,,0.101,,
*c1ccc(C2C(C#N)(C(=O)OCCC)C(*)C2(C#N)C(=O)OCCC)cc1,,,0.258,,
*c1ccc(C2C(C(=O)Oc3ccccc3)C(*)C2C(=O)Oc2ccccc2)cc1,,,0.225,,
*c1ccc(Oc2c3c(c(Oc4ccc(-c5nc6cc(C(c7ccc8oc(*)nc8c7)(C(F)(F)F)C(F)(F)F)ccc6o5)cc4)c4c2C2c5ccccc5C4c4ccccc42)C2c4ccccc4C3c3ccccc32)cc1,,,0.109,,
*c1ccc(Oc2c3c(c(Oc4ccc(C5Nc6ccc(-c7ccc8[nH]c(*)nc8c7)cc6O5)cc4)c4c2C2c5ccccc5C4c4ccccc42)C2c4ccccc4C3c3ccccc32)cc1,,,0.18,,
*c1ccc(Oc2ccc(-c3csc(/N=C/c4ccc(OCCCCCCCCCCOc5ccc(/C=N/c6nc(*)cs6)cc5OC)c(OC)c4)n3)cc2)cc1,,,0.383,,
*c1ccc(Oc2ccc(-c3csc(/N=C/c4ccc(OCCCCCCCCOc5ccc(/C=N/c6nc(*)cs6)cc5OC)c(OC)c4)n3)cc2)cc1,,,0.228,,
*c1ccc(Oc2ccc(-c3csc(/N=C/c4ccc(OCCCCCCOc5ccc(/C=N/c6nc(*)cs6)cc5OC)c(OC)c4)n3)cc2)cc1,,,0.253,,
*c1ccc(Oc2ccc(-c3csc(/N=C/c4ccc(OCCCCOc5ccc(/C=N/c6nc(*)cs6)cc5OC)c(OC)c4)n3)cc2)cc1,,,0.218,,
*c1ccc(Oc2ccc(-c3csc(/N=C/c4ccc(OCCOc5ccc(/C=N/c6nc(*)cs6)cc5OC)c(OC)c4)n3)cc2)cc1,,,0.243,,
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,,,0.213,,
*c1ccc(Oc2ccc(Oc3ccc(-c4nc5cc(C(c6ccc7oc(*)nc7c6)(C(F)(F)F)C(F)(F)F)ccc5o4)cc3)c3c2C2c4ccccc4C3c3ccccc32)cc1,,,0.16549999999999998,,
*c1ccc(Oc2ccc(Oc3ccc(C4Nc5ccc(-c6ccc7[nH]c(*)nc7c6)cc5O4)cc3)c3c2C2c4ccccc4C3c3ccccc32)cc1,,,0.252,,
*c1ccc(Sc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,0.252,,
*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,,,0.151,,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,,,0.152,,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,,0.165,,
*c1ccc2c(c1)C(=O)N(c1cccc(C(c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O,,,0.111,,
*c1ccc2cc(*)ccc2c1,,,1.59,,
*c1ccc2ccc(*)cc2c1,,,0.221,,
*c1ccc2ccc3c(*)cc(C#C)c4ccc1c2c34,,,0.582,,
*c1cccc(-c2nc3ccc(-c4ccc5oc(*)nc5c4)cc3o2)c1,,,0.3795,,
*c1cccc2c(*)cccc12,,,0.685,,
*c1cccc2c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cccc12,,,0.314,,
*c1nc2cc(-c3ccc4[nH]c(-c5ccc(*)o5)nc4c3)ccc2[nH]1,,,0.446,,
*c1sc(*)c2sc(CCCCCCCCC)nc12,,,0.482,,
*c1sc(-c2cc(CCCCCCCCCC)c(*)s2)cc1CCCCCCCCCC,,,0.307,,
*/C(=C(/*)c1ccc(C(C)(C)C)cc1)c1ccccc1,200.0,,,,
*/C(=C(/*)c1ccc(CCCC)cc1)c1ccccc1,200.0,,,,
*/C(=C(/*)c1ccc(Oc2ccccc2)cc1)c1ccccc1,200.0,,,,
*/C(=C(/*)c1ccc([Si](C(C)C)(C(C)C)C(C)C)cc1)c1ccccc1,250.0,,,,
*/C(=C(/*)c1ccc([Si](C)(C)C)cc1)c1ccccc1,200.0,,,,
*/C(=C(/*)c1ccc[c]([Ge]([CH3])([CH3])[CH3])c1)c1ccccc1,200.0,,,,
*/C(=C(/*)c1cccc([Si](C)(C)C)c1)c1ccccc1,200.0,,,,
*/C(=C(/c1ccc(*)cc1)c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccccc2)cc1,163.0,,,,
*/C(=C(\C#N)c1ccc(C(=O)OC2CCN(*)CC2)cc1)c1ccc(OC)cc1,183.0,,,,
*/C(=C(\[2H])C([2H])([2H])C(*)([2H])[2H])C([2H])([2H])[2H],-58.0,,,,
*/C(=C/c1cc(OC)c(/C=C(/c2ccc(*)cc2)c2ccc(C(F)(F)F)cc2)cc1OC)c1ccc(C(F)(F)F)cc1,208.0,,,,
*/C(=C/c1cc(OC)c(/C=C(/c2ccc(*)cc2)c2ccc(F)cc2)cc1OC)c1ccc(F)cc1,193.0,,,,
*/C(=C/c1cc(OC)c(/C=C(/c2ccc(*)cc2)c2ccc(OC)cc2)cc1OC)c1ccc(OC)cc1,170.0,,,,
*/C(=C/c1cc(OC)c(/C=C(\c2ccc(F)cc2)c2ccc(-c3ccc(*)cc3)cc2)cc1OC)c1ccc(F)cc1,201.0,,,,
*/C(=C/c1cc(OC)c(/C=C(\c2ccc(F)cc2)c2ccc3cc(*)ccc3c2)cc1OC)c1ccc(F)cc1,208.0,,,,
*/C(=C/c1cc(OC)c(/C=C(\c2ccccc2)c2ccc(-c3ccc(*)cc3)cc2)cc1OC)c1ccccc1,223.0,,,,
*/C(=C/c1cc(OC)c(/C=C(\c2ccccc2)c2ccc3cc(*)ccc3c2)cc1OC)c1ccccc1,198.0,,,,
*/C(=C/c1cc(OCCCCCCCC)c(/C=C(\c2ccccc2)c2ccc3c(c2)Sc2ccc(*)cc2S3)cc1OCCCCCCCC)c1ccccc1,93.0,,,,
*/C(=C/c1ccc(/C=C(\c2ccccc2)c2ccc(-c3ccc(*)cc3)cc2)cc1)c1ccccc1,220.0,,,,
*/C(=N\c1ccccc1)c1ccc(-c2ccc(*)cc2)cc1,225.0,,,,
*/C(C#N)=C(\C#N)N1C(=O)c2ccc(C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2C1=O,249.0,,,,
*/C(C#N)=C(\C#N)n1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,210.0,,,,
*/C(C#N)=C/c1cc(/C=C(\C#N)c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc(*)ccc2-3)cc(N(c2ccccc2)c2ccccc2)c1,136.0,,,,
*/C(C#N)=C/c1cc(OCC(CC)CCCC)c(/C=C(\C#N)c2ccc3c4ccc(*)cc4n(CC(CC)CCCC)c3c2)cc1OCC(CC)CCCC,72.0,,,,
*/C(C#N)=C/c1cc(OCCCCCCCC)c(/C=C(\C#N)c2cc(OCCCCCCCC)c(*)cc2OC)cc1OC,174.0,,,,
*/C(C#N)=C/c1cc(OCCCCCCCCCC)c(/C=C(\C#N)c2cc(OCCCCCCCCCC)c(*)cc2OC)cc1OC,198.0,,,,
*/C(C#N)=C/c1cc(OCCCCCCCCCCCC)c(/C=C(\C#N)c2cc(OCCCCCCCCCCCC)c(*)cc2OC)cc1OC,181.0,,,,
*/C(C#N)=C/c1cc(OCCCCCCCCCCCCCCCC)c(/C=C(\C#N)c2cc(OCCCCCCCCCCCCCCCC)c(*)cc2OC)cc1OC,190.0,,,,
*/C(C#N)=C/c1ccc(N(CC)Cc2ccccc2CN(CC)c2ccc(/C=C(\C#N)S(*)(=O)=O)cc2)cc1,190.0,,,,
*/C(C)=C(/*)CCC,200.0,,,,
*/C(C)=C(/*)CCCCC,180.0,,,,
*/C(C)=C(/*)CCCCCCC,160.0,,,,
*/C(C)=C(/*)SCC,160.0,,,,
*/C(C)=C(/*)SCCCCCC,110.0,,,,
*/C(C)=C(/*)SCCCCCCCCCC,60.0,,,,
*/C(C)=C(/*)[Si](C)(C)C,75.0,,,,
*/C(C)=C(/*)[Si](C)(C)CCCCCC,200.0,,,,
*/C(C)=C(/*)[Si](C)(C)CC[Si](C)(C)C,200.0,,,,
*/C(C)=C(/*)[Si](C)(C)C[Si](C)(C)C,200.0,,,,
*/C(C)=C(/*)c1ccc([Si](C)(C)C)cc1,-5.0,,,,
*/C(C)=[C](/*)[Ge]([CH3])([CH3])[CH3],250.0,,,,
*/C(CC)=C(/*)c1ccccc1,200.0,,,,
*/C(CCCCCC)=C(/*)c1ccccc1,200.0,,,,
*/C(Cl)=C(/*)CCCC,190.0,,,,
*/C(Cl)=C(/*)CCCCCC,150.0,,,,
*/C(Cl)=C(/*)CCCCCCCC,90.0,,,,
*/C(Cl)=C(/*)c1ccccc1,215.0,,,,
*/C(OC)=C(\OC)c1ccc(*)s1,91.0,,,,
*/C=C(/*)C(C)(C)C,200.0,,,,
*/C=C(/*)C(CCC)[Si](C)(C)CCCCCC,40.0,,,,
*/C=C(/*)C(CCC)[Si](C)(C)c1ccccc1,110.0,,,,
*/C=C(/*)C(CCCCC)[Si](C)(C)C,170.0,,,,
*/C=C(/*)C(CCCCCCC)[Si](C)(C)C,150.0,,,,
*/C=C(/*)CCCOC(=O)c1cc(-c2ccc(OC)cc2)ccc1-c1ccc(OC)cc1,72.4,,,,
*/C=C(/*)CCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,20.0,,,,
*/C=C(/*)CCCOc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,36.0,,,,
*/C=C(/*)CCCOc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,42.0,,,,
*/C=C(/*)c1c(C)cc(C(C)(C)C)cc1C,200.0,,,,
*/C=C(/*)c1c(F)c(F)c(CCCC)c(F)c1F,110.0,,,,
*/C=C(/*)c1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(C#C)cc5)c(=O)c4cc3c2=O)cc1,420.0,,,,
*/C=C(/*)c1cccc[c]1[Ge]([CH3])([CH3])[CH3],180.0,,,,
*/C=C(/*)c1ccccc1C(F)(F)F,130.0,,,,
*/C=C(/*)c1ccccc1C[Si](C)(C)C,170.0,,,,
*/C=C(/*)c1ccccc1[Si](C)(C)C,190.0,,,,
*/C=C(/c1ccc(*)cc1)c1ccc(C(F)(F)F)cc1,199.0,,,,
*/C=C(\C#N)C(=O)NC1CCCCC1NC(=O)/C(C#N)=C/c1ccc(/C=C/c2ccc(N(CC)Cc3cccc(CN(CC)c4ccc(/C=C/c5ccc(*)s5)cc4)c3)cc2)s1,157.0,,,,
*/C=C(\C#N)C(=O)NC1CCCCC1NC(=O)/C(C#N)=C/c1ccc(/C=C/c2ccc(N(CC)Cc3ccccc3CN(CC)c3ccc(/C=C/c4ccc(*)s4)cc3)cc2)s1,195.0,,,,
*/C=C(\C#N)C(=O)NC1CCCCC1NC(=O)/C(C#N)=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccc(/C=C/c5ccc(*)s5)cc4)cc3)cc2)s1,240.0,,,,
*/C=C(\C#N)C(=O)Nc1cc(-c2ccc(O)c(NC(=O)/C(C#N)=C/c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccc(N(c6ccccc6)c6ccc(/C=C/c7ccc(*)s7)cc6)cc5)cc4)s3)c2)ccc1O,221.0,,,,
*/C=C(\C#N)C(=O)OCCCCCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1cc(*)ccc1n2CCCCCCC,59.0,,,,
*/C=C(\C#N)C(=O)OCCCCCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCCCC,35.0,,,,
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1cc(*)ccc1n2CCCCCCC,87.0,,,,
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCCCC,53.0,,,,
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCOc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,87.0,,,,
*/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCn1c2ccccc2c2ccccc21,63.0,,,,
*/C=C(\C#N)c1cccc(/C(C#N)=C/c2ccc(/C=C/c3ccc(N(CC)Cc4ccccc4CN(CC)c4ccc(/C=C/c5ccc(*)s5)cc4)cc3)s2)c1,178.0,,,,
*/C=C(\C#N)c1cccc(/C(C#N)=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccc(N(c5ccccc5)c5ccc(/C=C/c6ccc(*)s6)cc5)cc4)cc3)s2)c1,178.0,,,,
*/C=C(\F)C(F)(F)C*,-35.0,,,,
*/C=C/C(*)(C)C,-9.0,,,,
*/C=C/C(*)(C)c1ccccc1,52.0,,,,
*/C=C/C(C(=O)OCC)C(*)C(=O)OCC,6.0,,,,
*/C=C/C(C(=O)OCc1ccccc1)C(*)C(=O)OCc1ccccc1,21.0,,,,
*/C=C/C(C)(C(=O)OC)C(*)C,34.0,,,,
*/C=C/C(C)C(*)C(=O)OC12CC3CC(CC(C3)C1)C2,115.0,,,,
*/C=C/C(C)C(*)C(=O)OCCCCCCN(C)c1ccc(N(C)C)cc1,2.0,,,,
*/C=C/C(C)C(*)C(=O)OCCCN(C)c1ccc(N(C)C)cc1,11.5,,,,
*/C=C/C(C)C(*)C(=O)OCCN(C)c1ccc(N(C)C)cc1,20.5,,,,
*/C=C/C(C)C*,-47.5,,,,
*/C=C/C(C*)COCC(=O)OCCCCCCCCOc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,23.0,,,,
